36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:11:08.0 (26496290)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26507435)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26575558)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26590161)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26658454)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26671356)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26737950)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26749724)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26817764)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26828396)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26887723)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26898498)|CODE_UNIT_FINISHED|selected
06:11:08.0 (26961699)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000003xHdx|selected
06:11:08.0 (26972355)|CODE_UNIT_FINISHED|selected
06:11:08.0 (27571555)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,true)
06:11:08.0 (27619815)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (27629925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (27644546)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|true|0x21baba61
06:11:08.0 (27653485)|CODE_UNIT_FINISHED|cContact set(selected,true)
06:11:08.0 (27727893)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (27748746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (27752357)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (27760288)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x3e02d690
06:11:08.0 (27766747)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (27837626)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (27861777)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (27865543)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (27873129)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x43e4f343
06:11:08.0 (27879677)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (27949431)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (27969084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (27972428)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (27979885)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x43e5f49b
06:11:08.0 (27985676)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28047173)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28071043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28077176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28088234)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x37783734
06:11:08.0 (28096555)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28158676)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28178147)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28181413)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28188858)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1f66d11d
06:11:08.0 (28194495)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28255377)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28274729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28277959)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28291600)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7bfc5759
06:11:08.0 (28297597)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28365990)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28388098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28391565)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28399167)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x17513591
06:11:08.0 (28405290)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28475000)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28494198)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28497447)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28504650)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x616671d8
06:11:08.0 (28510218)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28571100)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28590500)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28593701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28600918)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x4821aad0
06:11:08.0 (28606677)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28667599)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28687008)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28690271)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28697509)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x51fe6a12
06:11:08.0 (28703062)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28763527)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28782711)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28785979)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28793273)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x4f1d2001
06:11:08.0 (28799045)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28867877)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28889106)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28894266)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (28906076)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1da7708b
06:11:08.0 (28913298)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (28974786)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (28993988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (28997220)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29004537)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x58152ec5
06:11:08.0 (29010989)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29071712)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29090951)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29094182)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29101386)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7a19612f
06:11:08.0 (29107057)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29167961)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29191897)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29195536)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29203027)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x5ca25b45
06:11:08.0 (29208938)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29284306)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29304152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29307395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29318589)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7aa74b72
06:11:08.0 (29324497)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29393539)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29414758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29418121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29425532)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0xbb531e5
06:11:08.0 (29435759)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29505022)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29527322)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29530769)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29538247)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x3a1429a5
06:11:08.0 (29544242)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29618049)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29640177)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29643758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29651427)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x74a225d1
06:11:08.0 (29657604)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29719042)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29738287)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29741499)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29748618)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x349e1cec
06:11:08.0 (29754379)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29815274)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29834530)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29838089)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29845438)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x16863983
06:11:08.0 (29851183)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (29916435)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (29935732)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (29938943)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (29949303)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0xd4463f7
06:11:08.0 (29957997)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30019902)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30040059)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30043614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30050965)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x682d5323
06:11:08.0 (30056572)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30117163)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30140910)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30145071)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30154800)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x2c905bb6
06:11:08.0 (30161540)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30230407)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30253763)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30257126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30264567)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0xbfd2586
06:11:08.0 (30271694)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30342753)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30362387)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30371097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30378926)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x2508b4d5
06:11:08.0 (30385154)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30454915)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30475280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30478608)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30485783)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x27be4f1c
06:11:08.0 (30495185)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30564828)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30587119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30590593)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30597945)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x9ddedb6
06:11:08.0 (30603719)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30665419)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30684784)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30688007)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30695287)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6b6e281e
06:11:08.0 (30701035)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30762163)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30781121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30784384)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30791616)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0xba097ba
06:11:08.0 (30797269)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30858080)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30877276)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30880516)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30887626)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x5eb3ff7d
06:11:08.0 (30893156)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (30961075)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (30981556)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (30989533)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (30997062)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x38e50940
06:11:08.0 (31003149)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (31075009)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (31095325)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (31098626)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (31105857)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x22d1f89a
06:11:08.0 (31116994)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (31186004)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (31208122)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (31211725)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (31219005)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x2dc3a63d
06:11:08.0 (31224835)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (31296720)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (31317178)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (31322557)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:11:08.0 (31330375)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6ccafcef
06:11:08.0 (31336752)|CODE_UNIT_FINISHED|cContact set(selected,false)
06:11:08.0 (31405721)|CODE_UNIT_STARTED|[EXTERNAL]|cContact set(selected,false)
06:11:08.0 (31429168)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:11:08.0 (31432562)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
