36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
04:28:02.0 (7993994)|HEAP_ALLOCATE|[26]|Bytes:97
04:28:02.0 (8084649)|HEAP_ALLOCATE|[26]|Bytes:12
04:28:02.0 (8123155)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2e715ab4
04:28:02.0 (8162879)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[{"s":2,"v":{"Id":"a0N36000000xneOEAQ","Name":"Andiy Lokotosh"}},{"s":3,"v":{"Id":"a0N36000000xneTEAQ","Name":"Jon Smith"}}]}|0x657167ba
04:28:02.0 (8187580)|VARIABLE_ASSIGNMENT|[3]|this.pers|{"s":1,"v":[{"s":2,"v":{"Id":"a0N36000000xneOEAQ","Name":"Andiy Lokotosh"}},{"s":3,"v":{"Id":"a0N36000000xneTEAQ","Name":"Jon Smith"}}]}|0x2e715ab4
04:28:02.0 (8197421)|STATEMENT_EXECUTE|[29]
04:28:02.0 (8231992)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba"}|0x2e715ab4
04:28:02.0 (8247171)|SYSTEM_MODE_EXIT|false
04:28:02.0 (8261845)|CODE_UNIT_FINISHED|DraftsToPersons invoke(getPersons)
04:28:02.0 (8281594)|CODE_UNIT_FINISHED|DraftsToPersons get(Persons)
04:28:02.0 (8537213)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074pQr|DraftsToPersons get(rowWrappers)
04:28:02.0 (8551429)|SYSTEM_MODE_ENTER|true
04:28:02.0 (8578825)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074pQr|DraftsToPersons invoke(getrowWrappers)
04:28:02.0 (8623424)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
04:28:02.0 (8633189)|VARIABLE_SCOPE_BEGIN|[41]|this|DraftsToPersons|true|false
04:28:02.0 (8659260)|VARIABLE_ASSIGNMENT|[41]|this|{"pers":"0x657167ba"}|0x2e715ab4
04:28:02.0 (8673232)|SYSTEM_MODE_ENTER|false
04:28:02.0 (8678736)|HEAP_ALLOCATE|[43]|Bytes:5
04:28:02.0 (8683175)|STATEMENT_EXECUTE|[42]
04:28:02.0 (8724131)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba"}|0x2e715ab4
04:28:02.0 (8736454)|STATEMENT_EXECUTE|[44]
04:28:02.0 (8738233)|STATEMENT_EXECUTE|[45]
04:28:02.0 (8828851)|HEAP_ALLOCATE|[45]|Bytes:4
04:28:02.0 (8928598)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba"}|0x2e715ab4
04:28:02.0 (8952037)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (8962642)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x2cdc8174
04:28:02.0 (8975827)|VARIABLE_ASSIGNMENT|[5]|this.rows|{"s":1,"v":[]}|0x2e715ab4
04:28:02.0 (8984743)|STATEMENT_EXECUTE|[48]
04:28:02.0 (8991312)|VARIABLE_SCOPE_BEGIN|[48]|idx|Integer|false|false
04:28:02.0 (8995561)|HEAP_ALLOCATE|[48]|Bytes:4
04:28:02.0 (9001187)|VARIABLE_ASSIGNMENT|[48]|idx|0
04:28:02.0 (9020872)|METHOD_ENTRY|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9034229)|VARIABLE_SCOPE_BEGIN|[22]|this|DraftsToPersons|true|false
04:28:02.0 (9054923)|VARIABLE_ASSIGNMENT|[22]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9064092)|HEAP_ALLOCATE|[24]|Bytes:5
04:28:02.0 (9067745)|STATEMENT_EXECUTE|[23]
04:28:02.0 (9089943)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9098715)|STATEMENT_EXECUTE|[24]
04:28:02.0 (9100362)|STATEMENT_EXECUTE|[29]
04:28:02.0 (9117744)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9128417)|METHOD_EXIT|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9177149)|STATEMENT_EXECUTE|[49]
04:28:02.0 (9179620)|STATEMENT_EXECUTE|[50]
04:28:02.0 (9212737)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9232139)|HEAP_ALLOCATE|[50]|Bytes:84
04:28:02.0 (9237419)|HEAP_ALLOCATE|[50]|Bytes:8
04:28:02.0 (9243667)|HEAP_ALLOCATE|[50]|Bytes:8
04:28:02.0 (9253104)|CONSTRUCTOR_ENTRY|[50]|01p360000074pQr|<init>()
04:28:02.0 (9259029)|VARIABLE_SCOPE_BEGIN|[73]|this|DraftsToPersons.RowWrapper|true|false
04:28:02.0 (9273471)|VARIABLE_ASSIGNMENT|[73]|this|{}|0x254e81f5
04:28:02.0 (9277661)|STATEMENT_EXECUTE|[67]
04:28:02.0 (9279309)|STATEMENT_EXECUTE|[70]
04:28:02.0 (9291240)|STATEMENT_EXECUTE|[74]
04:28:02.0 (9292983)|STATEMENT_EXECUTE|[75]
04:28:02.0 (9299930)|HEAP_ALLOCATE|[75]|Bytes:4
04:28:02.0 (9349979)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x254e81f5
04:28:02.0 (9375035)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (9384873)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x455c317a
04:28:02.0 (9397235)|VARIABLE_ASSIGNMENT|[70]|this.values|{"s":1,"v":[]}|0x254e81f5
04:28:02.0 (9412206)|CONSTRUCTOR_EXIT|[50]|01p360000074pQr|<init>()
04:28:02.0 (9433064)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (9444722)|HEAP_ALLOCATE|[48]|Bytes:4
04:28:02.0 (9451571)|VARIABLE_ASSIGNMENT|[48]|idx|1
04:28:02.0 (9459462)|METHOD_ENTRY|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9463886)|VARIABLE_SCOPE_BEGIN|[22]|this|DraftsToPersons|true|false
04:28:02.0 (9483143)|VARIABLE_ASSIGNMENT|[22]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9491673)|HEAP_ALLOCATE|[24]|Bytes:5
04:28:02.0 (9495091)|STATEMENT_EXECUTE|[23]
04:28:02.0 (9515742)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9524030)|STATEMENT_EXECUTE|[24]
04:28:02.0 (9525695)|STATEMENT_EXECUTE|[29]
04:28:02.0 (9547877)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9559585)|METHOD_EXIT|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9570782)|STATEMENT_EXECUTE|[49]
04:28:02.0 (9572342)|STATEMENT_EXECUTE|[50]
04:28:02.0 (9591964)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9601927)|HEAP_ALLOCATE|[50]|Bytes:8
04:28:02.0 (9606833)|CONSTRUCTOR_ENTRY|[50]|01p360000074pQr|<init>()
04:28:02.0 (9610986)|VARIABLE_SCOPE_BEGIN|[73]|this|DraftsToPersons.RowWrapper|true|false
04:28:02.0 (9622710)|VARIABLE_ASSIGNMENT|[73]|this|{}|0x3cf3b0a1
04:28:02.0 (9625974)|STATEMENT_EXECUTE|[67]
04:28:02.0 (9627318)|STATEMENT_EXECUTE|[70]
04:28:02.0 (9637734)|STATEMENT_EXECUTE|[74]
04:28:02.0 (9639296)|STATEMENT_EXECUTE|[75]
04:28:02.0 (9642601)|HEAP_ALLOCATE|[75]|Bytes:4
04:28:02.0 (9668194)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3cf3b0a1
04:28:02.0 (9682676)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (9691433)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x6d63cfe3
04:28:02.0 (9702036)|VARIABLE_ASSIGNMENT|[70]|this.values|{"s":1,"v":[]}|0x3cf3b0a1
04:28:02.0 (9715506)|CONSTRUCTOR_EXIT|[50]|01p360000074pQr|<init>()
04:28:02.0 (9728535)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (9734969)|HEAP_ALLOCATE|[48]|Bytes:4
04:28:02.0 (9741153)|VARIABLE_ASSIGNMENT|[48]|idx|2
04:28:02.0 (9748318)|METHOD_ENTRY|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9752275)|VARIABLE_SCOPE_BEGIN|[22]|this|DraftsToPersons|true|false
04:28:02.0 (9771017)|VARIABLE_ASSIGNMENT|[22]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9779107)|HEAP_ALLOCATE|[24]|Bytes:5
04:28:02.0 (9782429)|STATEMENT_EXECUTE|[23]
04:28:02.0 (9802580)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9810729)|STATEMENT_EXECUTE|[24]
04:28:02.0 (9812372)|STATEMENT_EXECUTE|[29]
04:28:02.0 (9829554)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9840277)|METHOD_EXIT|[48]|01p360000074pQr|DraftsToPersons.getPersons()
04:28:02.0 (9851616)|STATEMENT_EXECUTE|[54]
04:28:02.0 (9855409)|VARIABLE_SCOPE_BEGIN|[54]|idx|Integer|false|false
04:28:02.0 (9858552)|HEAP_ALLOCATE|[54]|Bytes:4
04:28:02.0 (9864061)|VARIABLE_ASSIGNMENT|[54]|idx|0
04:28:02.0 (9873293)|METHOD_ENTRY|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (9886797)|VARIABLE_SCOPE_BEGIN|[32]|this|DraftsToPersons|true|false
04:28:02.0 (9904636)|VARIABLE_ASSIGNMENT|[32]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9912983)|HEAP_ALLOCATE|[34]|Bytes:5
04:28:02.0 (9916760)|STATEMENT_EXECUTE|[33]
04:28:02.0 (9951239)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (9962561)|STATEMENT_EXECUTE|[35]
04:28:02.0 (9964081)|STATEMENT_EXECUTE|[36]
04:28:02.0 (9967884)|HEAP_ALLOCATE|[36]|Bytes:39
04:28:02.0 (9973504)|HEAP_ALLOCATE|[36]|Bytes:4
04:28:02.0 (10309829)|SOQL_EXECUTE_BEGIN|[36]|Aggregations:0|SELECT id, Name FROM Time__c LIMIT 1000
04:28:02.0 (11972886)|SOQL_EXECUTE_END|[36]|Rows:2
04:28:02.0 (11987738)|HEAP_ALLOCATE|[36]|Bytes:12
04:28:02.0 (11999645)|HEAP_ALLOCATE|[36]|Bytes:76
04:28:02.0 (12057950)|HEAP_ALLOCATE|[36]|Bytes:12
04:28:02.0 (12099950)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174"}|0x2e715ab4
04:28:02.0 (12120927)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[{"s":2,"v":{"Id":"a0M36000000eCJfEAM","Name":"5"}},{"s":3,"v":{"Id":"a0M36000000eCJaEAM","Name":"4"}}]}|0x2df9edaa
04:28:02.0 (12141262)|VARIABLE_ASSIGNMENT|[4]|this.times|{"s":1,"v":[{"s":2,"v":{"Id":"a0M36000000eCJfEAM","Name":"5"}},{"s":3,"v":{"Id":"a0M36000000eCJaEAM","Name":"4"}}]}|0x2e715ab4
04:28:02.0 (12151071)|STATEMENT_EXECUTE|[39]
04:28:02.0 (12186984)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12201044)|METHOD_EXIT|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12250060)|STATEMENT_EXECUTE|[55]
04:28:02.0 (12252487)|STATEMENT_EXECUTE|[57]
04:28:02.0 (12288194)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12309047)|HEAP_ALLOCATE|[57]|Bytes:8
04:28:02.0 (12319993)|METHOD_ENTRY|[57]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12324692)|VARIABLE_SCOPE_BEGIN|[32]|this|DraftsToPersons|true|false
04:28:02.0 (12343736)|VARIABLE_ASSIGNMENT|[32]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12352708)|HEAP_ALLOCATE|[34]|Bytes:5
04:28:02.0 (12356414)|STATEMENT_EXECUTE|[33]
04:28:02.0 (12377833)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12386582)|STATEMENT_EXECUTE|[34]
04:28:02.0 (12388230)|STATEMENT_EXECUTE|[39]
04:28:02.0 (12406110)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12416994)|METHOD_EXIT|[57]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12442145)|HEAP_ALLOCATE|[57]|Bytes:12
04:28:02.0 (12476596)|METHOD_ENTRY|[57]|01p360000074pQr|DraftsToPersons.RowWrapper.addValue(String)
04:28:02.0 (12482991)|VARIABLE_SCOPE_BEGIN|[79]|this|DraftsToPersons.RowWrapper|true|false
04:28:02.0 (12499801)|VARIABLE_ASSIGNMENT|[79]|this|{"values":"0x455c317a"}|0x254e81f5
04:28:02.0 (12503137)|VARIABLE_SCOPE_BEGIN|[79]|value|String|false|false
04:28:02.0 (12506823)|VARIABLE_ASSIGNMENT|[79]|value|"5"
04:28:02.0 (12510873)|STATEMENT_EXECUTE|[80]
04:28:02.0 (12512257)|STATEMENT_EXECUTE|[81]
04:28:02.0 (12542975)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x455c317a"}|0x254e81f5
04:28:02.0 (12565472)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (12574569)|METHOD_EXIT|[57]|01p360000074pQr|DraftsToPersons.RowWrapper.addValue(String)
04:28:02.0 (12578509)|HEAP_ALLOCATE|[54]|Bytes:4
04:28:02.0 (12585433)|VARIABLE_ASSIGNMENT|[54]|idx|1
04:28:02.0 (12592239)|METHOD_ENTRY|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12596219)|VARIABLE_SCOPE_BEGIN|[32]|this|DraftsToPersons|true|false
04:28:02.0 (12615509)|VARIABLE_ASSIGNMENT|[32]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12623994)|HEAP_ALLOCATE|[34]|Bytes:5
04:28:02.0 (12627436)|STATEMENT_EXECUTE|[33]
04:28:02.0 (12648842)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12657134)|STATEMENT_EXECUTE|[34]
04:28:02.0 (12658736)|STATEMENT_EXECUTE|[39]
04:28:02.0 (12676119)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12686705)|METHOD_EXIT|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12698044)|STATEMENT_EXECUTE|[55]
04:28:02.0 (12699593)|STATEMENT_EXECUTE|[57]
04:28:02.0 (12719533)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12731272)|HEAP_ALLOCATE|[57]|Bytes:8
04:28:02.0 (12737404)|METHOD_ENTRY|[57]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12741235)|VARIABLE_SCOPE_BEGIN|[32]|this|DraftsToPersons|true|false
04:28:02.0 (12777373)|VARIABLE_ASSIGNMENT|[32]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12791802)|HEAP_ALLOCATE|[34]|Bytes:5
04:28:02.0 (12797359)|STATEMENT_EXECUTE|[33]
04:28:02.0 (12838189)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12852417)|STATEMENT_EXECUTE|[34]
04:28:02.0 (12854512)|STATEMENT_EXECUTE|[39]
04:28:02.0 (12877478)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (12889520)|METHOD_EXIT|[57]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (12908946)|HEAP_ALLOCATE|[57]|Bytes:12
04:28:02.0 (12924664)|METHOD_ENTRY|[57]|01p360000074pQr|DraftsToPersons.RowWrapper.addValue(String)
04:28:02.0 (12929643)|VARIABLE_SCOPE_BEGIN|[79]|this|DraftsToPersons.RowWrapper|true|false
04:28:02.0 (12945805)|VARIABLE_ASSIGNMENT|[79]|this|{"values":"0x6d63cfe3"}|0x3cf3b0a1
04:28:02.0 (12948818)|VARIABLE_SCOPE_BEGIN|[79]|value|String|false|false
04:28:02.0 (12952702)|VARIABLE_ASSIGNMENT|[79]|value|"4"
04:28:02.0 (12956057)|STATEMENT_EXECUTE|[80]
04:28:02.0 (12957300)|STATEMENT_EXECUTE|[81]
04:28:02.0 (12973073)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x6d63cfe3"}|0x3cf3b0a1
04:28:02.0 (12990844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:28:02.0 (12999161)|METHOD_EXIT|[57]|01p360000074pQr|DraftsToPersons.RowWrapper.addValue(String)
04:28:02.0 (13002862)|HEAP_ALLOCATE|[54]|Bytes:4
04:28:02.0 (13015907)|VARIABLE_ASSIGNMENT|[54]|idx|2
04:28:02.0 (13022927)|METHOD_ENTRY|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (13027034)|VARIABLE_SCOPE_BEGIN|[32]|this|DraftsToPersons|true|false
04:28:02.0 (13046220)|VARIABLE_ASSIGNMENT|[32]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (13054744)|HEAP_ALLOCATE|[34]|Bytes:5
04:28:02.0 (13058092)|STATEMENT_EXECUTE|[33]
04:28:02.0 (13096746)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (13107734)|STATEMENT_EXECUTE|[34]
04:28:02.0 (13109494)|STATEMENT_EXECUTE|[39]
04:28:02.0 (13130928)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (13142575)|METHOD_EXIT|[54]|01p360000074pQr|DraftsToPersons.getTimes()
04:28:02.0 (13154079)|STATEMENT_EXECUTE|[62]
04:28:02.0 (13191217)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pers":"0x657167ba","rows":"0x2cdc8174","times":"0x2df9edaa"}|0x2e715ab4
04:28:02.0 (13205929)|SYSTEM_MODE_EXIT|false
04:28:02.0 (13219853)|CODE_UNIT_FINISHED|DraftsToPersons invoke(getrowWrappers)
04:28:02.0 (13261319)|CODE_UNIT_FINISHED|DraftsToPersons get(rowWrappers)
04:28:02.0 (13527252)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074pQr|values
04:28:02.0 (13545024)|CODE_UNIT_FINISHED|values
04:28:02.0 (13726921)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074pQr|values
04:28:02.0 (13743968)|CODE_UNIT_FINISHED|values
04:28:02.42 (42338566)|CUMULATIVE_LIMIT_USAGE
04:28:02.42 (42338566)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

04:28:02.42 (42338566)|CUMULATIVE_LIMIT_USAGE_END

04:28:02.0 (42407125)|CODE_UNIT_FINISHED|VF: /apex/DraftsToPersonTable
04:28:02.0 (43438824)|EXECUTION_FINISHED
