36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
03:20:31.0 (3732662)|STATEMENT_EXECUTE|[12]
03:20:31.0 (3734266)|STATEMENT_EXECUTE|[13]
03:20:31.0 (3737714)|HEAP_ALLOCATE|[13]|Bytes:141
03:20:31.0 (3746987)|HEAP_ALLOCATE|[13]|Bytes:4
03:20:31.0 (4103264)|SOQL_EXECUTE_BEGIN|[13]|Aggregations:0|SELECT id, Name, BillingStreet, BillingCity, BillingPostalCode FROM Account WHERE (BillingCity != NULL AND BillingPostalCode != NULL) LIMIT 3
03:20:31.0 (7403559)|SOQL_EXECUTE_END|[13]|Rows:3
03:20:31.0 (7427059)|HEAP_ALLOCATE|[13]|Bytes:16
03:20:31.0 (7465480)|HEAP_ALLOCATE|[13]|Bytes:417
03:20:31.0 (7572391)|HEAP_ALLOCATE|[13]|Bytes:16
03:20:31.0 (7630686)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x365e43ae
03:20:31.0 (7689144)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[{"s":2,"v":{"Id":"0013600000CWofeAAD","Name":"Google inc","BillingStreet":"Green st.","BillingCity":"LA","BillingPostalCode":"442234"}},{"s":3,"v":{"Id":"00136000003VQw8AAG","Name":"Burlington Textiles  (15 more) ...","BillingStreet":"525 S. Lexington Ave","BillingCity":"Burlington","BillingPostalCode":"27215"}},{"s":4,"v":{"Id":"00136000003VQw9AAG","Name":"Pyramid Construction (5 more) ...","BillingStreet":"2 Place Jussieu","BillingCity":"Paris","BillingPostalCode":"75251"}}]}|0x7edcacfa
03:20:31.0 (7723926)|VARIABLE_ASSIGNMENT|[2]|this.accs|{"s":1,"v":[{"s":2,"v":{"Id":"0013600000CWofeAAD","Name":"Google inc","BillingStreet":"Green st.","BillingCity":"LA","BillingPostalCode":"442234"}},{"s":3,"v":{"Id":"00136000003VQw8AAG","Name":"Burlington Textiles  (15 more) ...","BillingStreet":"525 S. Lexington Ave","BillingCity":"Burlington","BillingPostalCode":"27215"}},{"s":4,"v":{"Id":"00136000003VQw9AAG","Name":"Pyramid Construction (5 more) ...","BillingStreet":"2 Place Jussieu","BillingCity":"Paris","BillingPostalCode":"75251"}}]}|0x365e43ae
03:20:31.0 (7739611)|STATEMENT_EXECUTE|[17]
03:20:31.0 (7778501)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa"}|0x365e43ae
03:20:31.0 (7791174)|SYSTEM_MODE_EXIT|false
03:20:31.0 (7808888)|CODE_UNIT_FINISHED|AccountTableWrapper invoke(getAccounts)
03:20:31.0 (7832470)|CODE_UNIT_FINISHED|AccountTableWrapper get(Accounts)
03:20:31.0 (8166010)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074iI2|AccountTableWrapper get(rowWrappers)
03:20:31.0 (8176910)|SYSTEM_MODE_ENTER|true
03:20:31.0 (8202114)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000074iI2|AccountTableWrapper invoke(getrowWrappers)
03:20:31.0 (8235734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
03:20:31.0 (8243717)|VARIABLE_SCOPE_BEGIN|[21]|this|AccountTableWrapper|true|false
03:20:31.0 (8266319)|VARIABLE_ASSIGNMENT|[21]|this|{"accs":"0x7edcacfa"}|0x365e43ae
03:20:31.0 (8277693)|SYSTEM_MODE_ENTER|false
03:20:31.0 (8283220)|HEAP_ALLOCATE|[23]|Bytes:5
03:20:31.0 (8287511)|STATEMENT_EXECUTE|[22]
03:20:31.0 (8330269)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa"}|0x365e43ae
03:20:31.0 (8342359)|STATEMENT_EXECUTE|[24]
03:20:31.0 (8344064)|STATEMENT_EXECUTE|[25]
03:20:31.0 (8443801)|HEAP_ALLOCATE|[25]|Bytes:4
03:20:31.0 (8604591)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa"}|0x365e43ae
03:20:31.0 (8629315)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (8642019)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x45da4601
03:20:31.0 (8655407)|VARIABLE_ASSIGNMENT|[3]|this.rows|{"s":1,"v":[]}|0x365e43ae
03:20:31.0 (8664980)|STATEMENT_EXECUTE|[28]
03:20:31.0 (8672197)|VARIABLE_SCOPE_BEGIN|[28]|idx|Integer|false|false
03:20:31.0 (8677631)|HEAP_ALLOCATE|[28]|Bytes:4
03:20:31.0 (8683730)|VARIABLE_ASSIGNMENT|[28]|idx|0
03:20:31.0 (8688549)|STATEMENT_EXECUTE|[29]
03:20:31.0 (8689756)|STATEMENT_EXECUTE|[30]
03:20:31.0 (8741123)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (8761707)|HEAP_ALLOCATE|[30]|Bytes:84
03:20:31.0 (8767329)|HEAP_ALLOCATE|[30]|Bytes:8
03:20:31.0 (8773288)|HEAP_ALLOCATE|[30]|Bytes:8
03:20:31.0 (8784674)|CONSTRUCTOR_ENTRY|[30]|01p360000074iI2|<init>()
03:20:31.0 (8792905)|VARIABLE_SCOPE_BEGIN|[74]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (8809034)|VARIABLE_ASSIGNMENT|[74]|this|{}|0x8746b94
03:20:31.0 (8813815)|STATEMENT_EXECUTE|[68]
03:20:31.0 (8815318)|STATEMENT_EXECUTE|[71]
03:20:31.0 (8828351)|STATEMENT_EXECUTE|[75]
03:20:31.0 (8830105)|STATEMENT_EXECUTE|[76]
03:20:31.0 (8836873)|HEAP_ALLOCATE|[76]|Bytes:4
03:20:31.0 (8893172)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x8746b94
03:20:31.0 (8921172)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (8932405)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x5dcb4866
03:20:31.0 (8945708)|VARIABLE_ASSIGNMENT|[71]|this.values|{"s":1,"v":[]}|0x8746b94
03:20:31.0 (8957248)|CONSTRUCTOR_EXIT|[30]|01p360000074iI2|<init>()
03:20:31.0 (8974819)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (8982516)|HEAP_ALLOCATE|[28]|Bytes:4
03:20:31.0 (8988878)|VARIABLE_ASSIGNMENT|[28]|idx|1
03:20:31.0 (8993086)|STATEMENT_EXECUTE|[29]
03:20:31.0 (8997998)|STATEMENT_EXECUTE|[30]
03:20:31.0 (9024562)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9040325)|HEAP_ALLOCATE|[30]|Bytes:8
03:20:31.0 (9047210)|CONSTRUCTOR_ENTRY|[30]|01p360000074iI2|<init>()
03:20:31.0 (9053512)|VARIABLE_SCOPE_BEGIN|[74]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (9068150)|VARIABLE_ASSIGNMENT|[74]|this|{}|0x40141fff
03:20:31.0 (9071844)|STATEMENT_EXECUTE|[68]
03:20:31.0 (9073094)|STATEMENT_EXECUTE|[71]
03:20:31.0 (9084221)|STATEMENT_EXECUTE|[75]
03:20:31.0 (9085749)|STATEMENT_EXECUTE|[76]
03:20:31.0 (9089278)|HEAP_ALLOCATE|[76]|Bytes:4
03:20:31.0 (9116740)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x40141fff
03:20:31.0 (9131823)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9142103)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x6b97f4a2
03:20:31.0 (9153419)|VARIABLE_ASSIGNMENT|[71]|this.values|{"s":1,"v":[]}|0x40141fff
03:20:31.0 (9171118)|CONSTRUCTOR_EXIT|[30]|01p360000074iI2|<init>()
03:20:31.0 (9181976)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9187782)|HEAP_ALLOCATE|[28]|Bytes:4
03:20:31.0 (9194211)|VARIABLE_ASSIGNMENT|[28]|idx|2
03:20:31.0 (9198722)|STATEMENT_EXECUTE|[29]
03:20:31.0 (9200006)|STATEMENT_EXECUTE|[30]
03:20:31.0 (9224337)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9235277)|HEAP_ALLOCATE|[30]|Bytes:8
03:20:31.0 (9241436)|CONSTRUCTOR_ENTRY|[30]|01p360000074iI2|<init>()
03:20:31.0 (9247322)|VARIABLE_SCOPE_BEGIN|[74]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (9260845)|VARIABLE_ASSIGNMENT|[74]|this|{}|0x6c1819ce
03:20:31.0 (9264203)|STATEMENT_EXECUTE|[68]
03:20:31.0 (9265486)|STATEMENT_EXECUTE|[71]
03:20:31.0 (9276506)|STATEMENT_EXECUTE|[75]
03:20:31.0 (9278021)|STATEMENT_EXECUTE|[76]
03:20:31.0 (9281336)|HEAP_ALLOCATE|[76]|Bytes:4
03:20:31.0 (9311181)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x6c1819ce
03:20:31.0 (9325639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9335870)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x76e12e59
03:20:31.0 (9347089)|VARIABLE_ASSIGNMENT|[71]|this.values|{"s":1,"v":[]}|0x6c1819ce
03:20:31.0 (9361078)|CONSTRUCTOR_EXIT|[30]|01p360000074iI2|<init>()
03:20:31.0 (9371651)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9377215)|HEAP_ALLOCATE|[28]|Bytes:4
03:20:31.0 (9383773)|VARIABLE_ASSIGNMENT|[28]|idx|3
03:20:31.0 (9387750)|STATEMENT_EXECUTE|[29]
03:20:31.0 (9388932)|STATEMENT_EXECUTE|[30]
03:20:31.0 (9412524)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9423297)|HEAP_ALLOCATE|[30]|Bytes:8
03:20:31.0 (9429527)|CONSTRUCTOR_ENTRY|[30]|01p360000074iI2|<init>()
03:20:31.0 (9435267)|VARIABLE_SCOPE_BEGIN|[74]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (9448788)|VARIABLE_ASSIGNMENT|[74]|this|{}|0x16ea2c9d
03:20:31.0 (9452107)|STATEMENT_EXECUTE|[68]
03:20:31.0 (9453342)|STATEMENT_EXECUTE|[71]
03:20:31.0 (9463853)|STATEMENT_EXECUTE|[75]
03:20:31.0 (9465262)|STATEMENT_EXECUTE|[76]
03:20:31.0 (9468512)|HEAP_ALLOCATE|[76]|Bytes:4
03:20:31.0 (9498144)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x16ea2c9d
03:20:31.0 (9512282)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9524660)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x428ce806
03:20:31.0 (9536086)|VARIABLE_ASSIGNMENT|[71]|this.values|{"s":1,"v":[]}|0x16ea2c9d
03:20:31.0 (9546481)|CONSTRUCTOR_EXIT|[30]|01p360000074iI2|<init>()
03:20:31.0 (9556690)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (9562723)|HEAP_ALLOCATE|[28]|Bytes:4
03:20:31.0 (9568671)|VARIABLE_ASSIGNMENT|[28]|idx|4
03:20:31.0 (9573891)|STATEMENT_EXECUTE|[34]
03:20:31.0 (9577577)|VARIABLE_SCOPE_BEGIN|[34]|idx|Integer|false|false
03:20:31.0 (9581005)|HEAP_ALLOCATE|[34]|Bytes:4
03:20:31.0 (9585059)|VARIABLE_ASSIGNMENT|[34]|idx|0
03:20:31.0 (9598294)|METHOD_ENTRY|[34]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (9613101)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
03:20:31.0 (9633276)|VARIABLE_ASSIGNMENT|[9]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9642369)|HEAP_ALLOCATE|[11]|Bytes:5
03:20:31.0 (9646044)|STATEMENT_EXECUTE|[10]
03:20:31.0 (9670326)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9679176)|STATEMENT_EXECUTE|[11]
03:20:31.0 (9680781)|STATEMENT_EXECUTE|[17]
03:20:31.0 (9700895)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9712621)|METHOD_EXIT|[34]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (9763505)|STATEMENT_EXECUTE|[35]
03:20:31.0 (9766110)|STATEMENT_EXECUTE|[36]
03:20:31.0 (9800448)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9817983)|HEAP_ALLOCATE|[36]|Bytes:8
03:20:31.0 (9828182)|METHOD_ENTRY|[36]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (9835298)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
03:20:31.0 (9854099)|VARIABLE_ASSIGNMENT|[9]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9862264)|HEAP_ALLOCATE|[11]|Bytes:5
03:20:31.0 (9865543)|STATEMENT_EXECUTE|[10]
03:20:31.0 (9911694)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9922504)|STATEMENT_EXECUTE|[11]
03:20:31.0 (9924184)|STATEMENT_EXECUTE|[17]
03:20:31.0 (9945365)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (9956937)|METHOD_EXIT|[36]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (9985227)|HEAP_ALLOCATE|[36]|Bytes:24
03:20:31.0 (10021141)|METHOD_ENTRY|[36]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10031709)|VARIABLE_SCOPE_BEGIN|[80]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (10050009)|VARIABLE_ASSIGNMENT|[80]|this|{"values":"0x5dcb4866"}|0x8746b94
03:20:31.0 (10054408)|VARIABLE_SCOPE_BEGIN|[80]|value|String|false|false
03:20:31.0 (10059520)|VARIABLE_ASSIGNMENT|[80]|value|"Google inc"
03:20:31.0 (10063957)|STATEMENT_EXECUTE|[81]
03:20:31.0 (10065484)|STATEMENT_EXECUTE|[82]
03:20:31.0 (10114119)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x5dcb4866"}|0x8746b94
03:20:31.0 (10136741)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (10144592)|METHOD_EXIT|[36]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10148118)|STATEMENT_EXECUTE|[37]
03:20:31.0 (10189022)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10204477)|HEAP_ALLOCATE|[37]|Bytes:8
03:20:31.0 (10214263)|METHOD_ENTRY|[37]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10221149)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
03:20:31.0 (10239117)|VARIABLE_ASSIGNMENT|[9]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10247321)|HEAP_ALLOCATE|[11]|Bytes:5
03:20:31.0 (10250604)|STATEMENT_EXECUTE|[10]
03:20:31.0 (10273742)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10282030)|STATEMENT_EXECUTE|[11]
03:20:31.0 (10283637)|STATEMENT_EXECUTE|[17]
03:20:31.0 (10303198)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10314319)|METHOD_EXIT|[37]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10323689)|HEAP_ALLOCATE|[37]|Bytes:24
03:20:31.0 (10357005)|METHOD_ENTRY|[37]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10365554)|VARIABLE_SCOPE_BEGIN|[80]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (10383185)|VARIABLE_ASSIGNMENT|[80]|this|{"values":"0x6b97f4a2"}|0x40141fff
03:20:31.0 (10387025)|VARIABLE_SCOPE_BEGIN|[80]|value|String|false|false
03:20:31.0 (10394104)|VARIABLE_ASSIGNMENT|[80]|value|"Green st."
03:20:31.0 (10397829)|STATEMENT_EXECUTE|[81]
03:20:31.0 (10399153)|STATEMENT_EXECUTE|[82]
03:20:31.0 (10419015)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x6b97f4a2"}|0x40141fff
03:20:31.0 (10433991)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (10440945)|METHOD_EXIT|[37]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10444055)|STATEMENT_EXECUTE|[38]
03:20:31.0 (10476500)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10491014)|HEAP_ALLOCATE|[38]|Bytes:8
03:20:31.0 (10500494)|METHOD_ENTRY|[38]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10506966)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
03:20:31.0 (10525269)|VARIABLE_ASSIGNMENT|[9]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10533636)|HEAP_ALLOCATE|[11]|Bytes:5
03:20:31.0 (10536797)|STATEMENT_EXECUTE|[10]
03:20:31.0 (10560131)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10568510)|STATEMENT_EXECUTE|[11]
03:20:31.0 (10570113)|STATEMENT_EXECUTE|[17]
03:20:31.0 (10590435)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10601353)|METHOD_EXIT|[38]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10610527)|HEAP_ALLOCATE|[38]|Bytes:24
03:20:31.0 (10665476)|METHOD_ENTRY|[38]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10679344)|VARIABLE_SCOPE_BEGIN|[80]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (10700875)|VARIABLE_ASSIGNMENT|[80]|this|{"values":"0x76e12e59"}|0x6c1819ce
03:20:31.0 (10705185)|VARIABLE_SCOPE_BEGIN|[80]|value|String|false|false
03:20:31.0 (10709693)|VARIABLE_ASSIGNMENT|[80]|value|"LA"
03:20:31.0 (10713500)|STATEMENT_EXECUTE|[81]
03:20:31.0 (10714734)|STATEMENT_EXECUTE|[82]
03:20:31.0 (10735158)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x76e12e59"}|0x6c1819ce
03:20:31.0 (10750222)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (10757835)|METHOD_EXIT|[38]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (10761195)|STATEMENT_EXECUTE|[39]
03:20:31.0 (10824403)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10843766)|HEAP_ALLOCATE|[39]|Bytes:8
03:20:31.0 (10854164)|METHOD_ENTRY|[39]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10861470)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
03:20:31.0 (10880128)|VARIABLE_ASSIGNMENT|[9]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10888533)|HEAP_ALLOCATE|[11]|Bytes:5
03:20:31.0 (10891855)|STATEMENT_EXECUTE|[10]
03:20:31.0 (10918414)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10927168)|STATEMENT_EXECUTE|[11]
03:20:31.0 (10928848)|STATEMENT_EXECUTE|[17]
03:20:31.0 (10963811)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accs":"0x7edcacfa","rows":"0x45da4601"}|0x365e43ae
03:20:31.0 (10977220)|METHOD_EXIT|[39]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (10986746)|HEAP_ALLOCATE|[39]|Bytes:24
03:20:31.0 (11016785)|METHOD_ENTRY|[39]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (11026059)|VARIABLE_SCOPE_BEGIN|[80]|this|AccountTableWrapper.RowWrapper|true|false
03:20:31.0 (11043545)|VARIABLE_ASSIGNMENT|[80]|this|{"values":"0x428ce806"}|0x16ea2c9d
03:20:31.0 (11047618)|VARIABLE_SCOPE_BEGIN|[80]|value|String|false|false
03:20:31.0 (11052126)|VARIABLE_ASSIGNMENT|[80]|value|"442234"
03:20:31.0 (11055692)|STATEMENT_EXECUTE|[81]
03:20:31.0 (11056868)|STATEMENT_EXECUTE|[82]
03:20:31.0 (11075975)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"values":"0x428ce806"}|0x16ea2c9d
03:20:31.0 (11090633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:20:31.0 (11097577)|METHOD_EXIT|[39]|01p360000074iI2|AccountTableWrapper.RowWrapper.addValue(String)
03:20:31.0 (11101302)|HEAP_ALLOCATE|[34]|Bytes:4
03:20:31.0 (11107551)|VARIABLE_ASSIGNMENT|[34]|idx|1
03:20:31.0 (11114904)|METHOD_ENTRY|[34]|01p360000074iI2|AccountTableWrapper.getAccounts()
03:20:31.0 (11120466)|VARIABLE_SCOPE_BEGIN|[9]|this|AccountTableWrapper|true|false
